0.40289020538330078125  1.00000000000000000000000
0.16232061386108398438  0.38196605443954467773438
0.06539744883775711060  0.14589811861515045166016
0.02634805627167224884  0.05572829395532608032227
0.01061553601175546646  0.02128677442669868469238
0.00427730148658156395  0.00813202653080224990845
0.00172428588848561049  0.00310930400155484676361
0.00069718499435111880  0.00119588617235422134399
0.00028706231387332082  0.00047835451550781726837
0.00013097675400786102  0.00023917725775390863419
0.00009079986193682998  0.00023917725775390863419
